landmark_id,est_x,est_y,est_z,scaled_x,scaled_y,scaled_z,aligned_x,aligned_y,aligned_z,gt_first_x,gt_first_y,gt_first_z,error,error_rigid_aligned
327,16.958751678,-2.907559633,17.922130585,3.382745266,-0.579968035,3.574909449,3.836623907,-3.382377386,0.571382463,3.795360088,-3.402110100,0.583204985,4.133404732,0.047242511
331,1.930457115,-2.446150303,-17.466314316,0.385066360,-0.487931162,-3.483988285,-3.217728615,-0.375107199,0.448831588,-3.053600073,-0.278102994,0.463205010,5.239159584,0.191192552
333,-51.708625793,-5.746891975,-4.557370186,-10.314268112,-1.146326780,-0.909054101,-0.631273627,10.320521355,1.122075796,-0.368562013,9.931920052,1.092239976,15.021644592,0.470019728
337,-43.599716187,-2.781641960,-6.207119942,-8.696791649,-0.554851353,-1.238128066,-0.959897041,8.703676224,0.528628886,-1.248620033,8.928359985,0.579931974,12.194748878,0.369426250
340,-10.740827560,-9.332030296,31.875484467,-2.142462015,-1.861450791,6.358170986,6.621622086,2.138655186,1.867002249,6.581449986,2.151149988,1.868549943,10.600202560,0.042098850
341,-9.324015617,-2.601252079,38.791072845,-1.859852076,-0.518869162,7.737616539,8.006655693,1.854592085,0.530493021,7.852779865,1.829530001,0.505756021,12.334910393,0.157853723
343,-20.372203827,-1.479310393,21.297548294,-4.063622952,-0.295076579,4.248200893,4.521258354,4.063158989,0.291846275,4.464499950,4.079199791,0.296301991,10.367288589,0.059149615
344,-38.440296173,-1.098623753,-15.953374863,-7.667647362,-0.219141379,-3.182203770,-2.903848410,7.677271843,0.183932573,-2.872879982,7.588220119,0.216126993,9.772068977,0.099627979
346,-18.915824890,-7.397880554,-6.713206291,-3.773120642,-1.475647807,-1.339076519,-1.071614027,3.779862642,1.447411180,-1.152070045,3.733570099,1.483410001,6.478602409,0.099559456
347,26.439605713,-4.650219917,35.029472351,5.273881912,-0.927574694,6.987293720,7.244861603,-5.278244019,0.933597445,7.246950150,-5.323060036,0.933351994,7.737150669,0.044865329
348,3.664382935,-3.446521521,35.930648804,0.730930805,-0.687474191,7.167050362,7.431837082,-0.735467076,0.695735157,7.651919842,-0.770271003,0.727575004,9.453771591,0.225081116
349,-44.403549194,-8.989300728,39.097122192,-8.857131958,-1.793086886,7.798664093,8.071495056,8.851387024,1.807179689,8.177189827,9.018750191,1.881350040,21.025663376,0.211383671
352,2.926339149,-3.423400402,-7.446799278,0.583713949,-0.682862282,-1.485405564,-1.220305681,-0.576523364,0.652605712,-0.887179017,-0.204720005,0.612616003,2.606499672,0.500809610
353,-7.019860268,-5.433276653,18.644578934,-1.400244474,-1.083770275,3.719015598,3.984957695,1.400255799,1.077332258,3.932009935,1.405140042,1.087550044,6.446101189,0.054145399
354,21.588062286,-0.381454825,40.156120300,4.306149006,-0.076088414,8.009901047,8.272563934,-4.311634064,0.086983129,8.280429840,-4.345330238,0.071706101,9.850699425,0.037824493
357,-26.836469650,-0.563608646,32.483474731,-5.353043556,-0.112422451,6.479446411,6.755039215,5.349610329,0.119545877,6.704100132,5.374619961,0.114341997,14.696833611,0.056985546
361,-48.250663757,-6.299200535,38.186088562,-9.624511719,-1.256495237,7.616940975,7.893203735,9.619177818,1.270025849,7.832139969,9.581879616,1.272160053,21.504913330,0.071585573
364,8.687719345,-2.981637001,1.434514046,1.732930660,-0.594744146,0.286141068,0.550058842,-1.728112221,0.572021365,0.526205003,-1.685870051,0.585543990,1.654202223,0.050361373
366,-41.134109497,-8.471566200,41.681949615,-8.204979897,-1.689814806,8.314256668,8.586659431,8.198569298,1.706000805,8.536499977,8.216870308,1.700639963,20.546520233,0.053662244
367,-5.708676338,-9.273679733,9.778661728,-1.138703942,-1.849811673,1.950539827,2.212732553,1.140874982,1.835401416,2.159250021,1.143800020,1.858070016,4.454970837,0.058161866
372,11.181295395,-2.085729599,37.786415100,2.230321884,-0.416038394,7.537218571,7.801180840,-2.235274076,0.425478458,7.887969971,-2.289829969,0.421790004,9.281669617,0.102578282
373,18.970027924,-0.312939823,28.947933197,3.783932447,-0.062421795,5.774215221,6.037670135,-3.786384344,0.063517071,6.015110016,-3.811340094,0.062422201,7.187289238,0.033659279
374,32.132751465,-4.988071442,19.262065887,6.409487724,-0.994965613,3.842185020,4.097949505,-6.409607887,0.986611366,4.062809944,-6.443920135,1.000149965,6.578386307,0.050945193
376,-48.881420135,-7.467453003,30.295270920,-9.750328064,-1.489525437,6.042967319,6.318379402,9.747055054,1.496078134,6.314330101,9.825489998,1.545940042,20.157531738,0.093030356
377,-40.197780609,-1.448179841,-0.169206619,-8.018211365,-0.288866997,-0.033751477,0.244733423,8.023547173,0.267800868,0.164075002,8.046939850,0.291541010,11.685088158,0.087273091
379,-35.771583557,-8.871667862,32.784729004,-7.135322094,-1.769622684,6.539536953,6.810154915,7.131292343,1.777559996,6.761960030,7.159930229,1.777279973,17.191579819,0.056062054
383,-26.971389771,-5.382742405,41.215877533,-5.379956245,-1.073690295,8.221289635,8.492615700,5.373865128,1.088575959,8.500140190,5.450019836,1.091729999,16.912910461,0.076590508
386,-46.781517029,-2.576716900,24.060796738,-9.331462860,-0.513975143,4.799383163,5.078589439,9.330178261,0.514862835,5.044670105,9.503729820,0.541464984,18.032123566,0.178824887
387,-6.073377132,-5.221985817,-1.583103180,-1.211450458,-1.041624308,-0.315780014,-0.049861789,1.216942906,1.017144084,-0.120490000,1.171849966,1.047829986,2.819414139,0.089237563
390,-16.700389862,-0.883273005,33.612091064,-3.331210136,-0.176185578,6.704570293,6.977139473,3.327454567,0.183673248,6.917059898,3.336289883,0.177531004,12.647796631,0.061035607
391,-36.211746216,-1.289293289,45.163520813,-7.223120689,-0.257174045,9.008722305,9.286174774,7.216213226,0.276159585,9.357999802,7.351379871,0.271414012,20.227807999,0.153138429
392,-45.952537537,-0.868875265,32.084175110,-9.166107178,-0.173313677,6.399798393,6.680282593,9.162759781,0.181285650,6.521319866,8.896719933,0.177462995,19.159290314,0.309937030
393,-32.505107880,-2.122158051,6.062629223,-6.483761311,-0.423304737,1.209306598,1.485101581,6.487372398,0.407293022,1.380519986,6.591589928,0.431961000,10.566926003,0.149690062
394,26.664157867,-6.616326332,34.761814117,5.318673134,-1.319751978,6.933904171,7.189663887,-5.323083878,1.325518608,7.173639774,-5.346399784,1.324679971,7.149698734,0.028303834
395,-24.411251068,-0.727909446,45.655227661,-4.869287968,-0.145195365,9.106802940,9.381566048,4.862284660,0.163875848,9.386580467,4.922900200,0.148074999,17.583349228,0.062841505
396,-12.396261215,-8.589156151,23.223987579,-2.472669840,-1.713270426,4.632465363,4.897043228,2.471247196,1.711236000,4.848859787,2.481389999,1.719349980,8.926712990,0.049903478
398,5.832805634,-1.431033134,11.601202011,1.163463950,-0.285446763,2.314080238,2.580125570,-1.161298633,0.271945506,2.528259993,-1.170590043,0.287178993,2.598937511,0.054849133
401,-12.898059845,-2.671361446,34.221004486,-2.572763205,-0.532853782,6.826029778,7.095981598,2.568733454,0.540639699,7.028359890,2.571650028,0.532848001,11.892167091,0.068131581
402,-31.591854095,-2.353695393,-3.586222649,-6.301595688,-0.469489276,-0.715340257,-0.439976871,6.307801247,0.444841385,-0.471569002,6.273789883,0.467023998,8.992163658,0.051448070
403,9.166048050,-2.110553980,29.637533188,1.828342438,-0.420990080,5.911768913,6.176271439,-1.831093907,0.423312396,6.156390190,-1.842210054,0.424225986,7.131969452,0.022796215
404,-33.025436401,-7.728486538,-7.877802849,-6.587550640,-1.541593432,-1.571377516,-1.300396562,6.594583511,1.513209701,-1.294970036,6.530260086,1.524710059,10.136665344,0.065568343
405,-18.871501923,-7.182363510,-5.927705765,-3.764279604,-1.432658911,-1.182393551,-0.914753199,3.770822525,1.405118465,-1.231500030,3.697499990,1.507699966,6.322191715,0.340921849
406,-24.775897980,-4.294904232,-10.310050011,-4.942023754,-0.856700242,-2.056535482,-1.784723997,4.949928284,0.825641394,-1.862120032,4.898320198,0.861132026,7.149744987,0.099564679
407,-8.572809219,-2.203333378,41.092224121,-1.710009694,-0.439496696,8.196624756,8.465809822,1.704152465,0.453119844,8.209170341,1.648069978,0.422210008,12.774567604,0.264508009
408,-50.865036011,-8.890672684,3.707221031,-10.145998001,-1.773413539,0.739475667,1.014215231,10.149824142,1.756450772,1.128469944,9.862050056,1.710780025,16.230867386,0.312975854
411,-39.058189392,-1.344389081,24.107913971,-7.790897846,-0.268163949,4.808781624,5.086998940,7.789677620,0.268609494,5.028439999,7.822740078,0.269443989,15.824150085,0.067253046
417,17.988473892,-5.108825684,40.517604828,3.588142872,-1.019052386,8.082006454,8.341437340,-3.594018698,1.030485749,8.356340408,-3.623100042,1.026460052,8.904914856,0.032924645
418,-3.726407528,-1.192847610,35.753936768,-0.743302763,-0.237936124,7.131802082,7.400588036,0.738951981,0.246510088,7.286570072,0.738156974,0.234632999,10.630266190,0.114637658
421,20.852302551,-3.660463810,39.099559784,4.159388065,-0.730149031,7.799149990,8.059098244,-4.164790154,0.740144193,8.166589737,-4.287089825,0.745648980,8.857842445,0.162916958
425,5.330677986,0.009482857,3.761862278,1.063305020,0.001891536,0.750374913,1.017853498,-1.058931589,-0.022327764,0.859444976,-1.284019947,0.000986099,1.502235293,0.276227355
426,-31.285125732,-6.444639206,42.623172760,-6.240412712,-1.285505772,8.502001762,8.773545265,6.233874321,1.301912069,8.731329918,6.267590046,1.295259953,18.252107620,0.054434698
427,-1.554826736,-8.134416580,41.275352478,-0.310139745,-1.622563958,8.233153343,8.495168686,0.303867996,1.635895967,8.547439575,0.322779000,1.654659986,11.203465462,0.058668226
430,-44.207218170,-6.096891403,-20.353599548,-8.817969322,-1.216140866,-4.059912205,-3.784434080,8.828473091,1.177373290,-3.615319967,8.646419525,1.179139972,12.320118904,0.248487845
435,-46.153629303,-2.060702801,3.036083221,-9.206218719,-0.411046326,0.605604470,0.885146081,9.210649490,0.393203765,0.788128018,9.256010056,0.422134995,13.905847549,0.110937379
436,-32.855735779,-0.864172935,47.098995209,-6.553700924,-0.172375709,9.394789696,9.671709061,6.546297073,0.192871407,9.616970062,6.580760002,0.181848004,19.798326492,0.065616816
438,-39.891246796,-6.134296417,5.487859249,-7.957067013,-1.223601937,1.094657779,1.368880987,7.960584641,1.207536459,1.316959977,7.951000214,1.222030044,13.045962334,0.054751407
439,-46.014953613,-4.968217850,13.925045013,-9.178556442,-0.991005421,2.777614832,3.054510355,9.179863930,0.982828975,3.095020056,8.821189880,0.931955993,15.821703911,0.364521831
440,-40.622985840,-9.603042603,17.429796219,-8.103026390,-1.915509343,3.476704121,3.748015165,8.103100777,1.910099745,3.687680006,8.144249916,1.930410028,15.575960159,0.075802974
442,11.066329956,-0.628458261,34.232013702,2.207389832,-0.125357941,6.828225613,7.093522072,-2.211291075,0.131648183,7.064040184,-2.216120005,0.124802999,8.537810326,0.030648928
444,30.412742615,-7.554199219,21.426765442,6.066399574,-1.506828547,4.273975372,4.527917862,-6.067262650,1.500501990,4.497509956,-6.099850178,1.514989972,5.582943916,0.046866719
445,-29.179100037,-7.939843655,36.300945282,-5.820325851,-1.583752632,7.240913391,7.510572433,5.815404892,1.594402671,7.438729763,5.809559822,1.582450032,16.201292038,0.073064350
446,25.085201263,-8.615077972,21.391433716,5.003719807,-1.718441010,4.266927719,4.521366119,-5.004640579,1.712416410,4.490610123,-5.031539917,1.727880001,4.205552101,0.043687850
447,-25.192199707,-6.898655891,36.216362000,-5.025063038,-1.376067996,7.224041462,7.493550301,5.020230293,1.386393785,7.424230099,5.018469810,1.375409961,15.168437958,0.070207082
448,0.393926740,-2.578934669,15.526695251,0.078576170,-0.514417529,3.097094297,3.363579273,-0.077544026,0.504746437,3.315079927,-0.078974999,0.517410994,4.161650181,0.050146040
449,-30.931003571,-9.221416473,21.786186218,-6.169776440,-1.839386702,4.345668793,4.614692688,6.168699265,1.837240338,4.563379765,6.194880009,1.847020030,13.637937546,0.058430213
450,-30.186332703,-6.590603352,5.638309956,-6.021237373,-1.314621091,1.124668002,1.395864844,6.024687767,1.298077106,1.299759984,6.110829830,1.336230040,10.429720879,0.134581745
452,27.385570526,-6.533213615,19.691257477,5.462572575,-1.303173542,3.927795410,4.183466911,-5.462904930,1.295496702,4.148980141,-5.492060184,1.310070038,5.111240864,0.047452591
453,-32.614093781,-0.486712098,-14.106796265,-6.505500793,-0.097083978,-2.813868523,-2.536546469,6.514665604,0.063151076,-2.550930023,6.471189976,0.096724503,8.200757027,0.056781966
454,-14.841524124,-7.665474892,8.249657631,-2.960423946,-1.529024601,1.645550966,1.911642909,2.963105679,1.513833404,1.862329960,2.964400053,1.529090047,6.592676163,0.051635332
456,-6.975831509,-6.460224152,31.221313477,-1.391462088,-1.288614511,6.227684021,6.492673874,1.388010263,1.293352842,6.445300102,1.396129966,1.292109966,9.642747879,0.048080646
458,-29.870065689,-4.185822487,9.261358261,-5.958152294,-0.834941804,1.847353816,2.120595455,5.960772514,0.821603715,2.033360004,6.045760155,0.848915994,10.592696190,0.124815397
461,-54.288299561,-2.945029974,-23.105030060,-10.828832626,-0.587442160,-4.608737469,-4.327729225,10.840272903,0.546869874,-3.198839903,9.909799576,0.516525984,13.952676773,1.463247180
463,11.416109085,-9.941138268,15.391368866,2.277159929,-1.982948899,3.070101023,3.327064037,-2.276543856,1.972448349,3.286689997,-2.289479971,1.993649960,1.507268786,0.047401629
464,-33.332099915,-0.602061152,5.167774200,-6.648720741,-0.120092534,1.030810714,1.308182478,6.652667999,0.103340402,1.197329998,6.762929916,0.123612002,10.476617813,0.157660708
468,27.197679520,-7.519479752,19.552343369,5.425094128,-1.499903083,3.900086403,4.154932022,-5.425449371,1.492112517,4.121270180,-5.454589844,1.507930040,4.802282333,0.047249135
469,4.446355343,-7.312740326,12.535864830,0.886910081,-1.458665013,2.500516415,2.761704445,-0.885361075,1.446070194,2.714169979,-0.891736984,1.466639996,2.174669266,0.052185193
477,-39.588306427,-9.923215866,-5.580434799,-7.896639824,-1.979373932,-1.113123775,-0.842327118,7.902915001,1.953441620,-0.809740007,7.787370205,1.948150039,12.449291229,0.120168716
478,-28.475227356,-3.639607906,-7.325506210,-5.679924965,-0.725988925,-1.461211443,-1.187824845,5.687062263,0.697817743,-1.211009979,5.654409885,0.721800983,8.089884758,0.046678949
481,34.049789429,-1.958543777,24.920902252,6.791877270,-0.390668780,4.970947266,5.228875160,-6.793338776,0.387230694,5.198709965,-6.829830170,0.392681986,8.059869766,0.047657922
482,30.238157272,-3.126071930,25.580818176,6.031575203,-0.623554468,5.102580070,5.360498428,-6.033288002,0.620940864,5.332339764,-6.066820145,0.626917005,7.081640720,0.044193093
487,-35.616363525,-8.005536079,23.387092590,-7.104360580,-1.596856236,4.664999962,4.936367035,7.102925301,1.596430779,4.884049892,7.133329868,1.603539944,15.143008232,0.060926687
491,-6.342772961,-4.128767014,0.374513626,-1.265186548,-0.823561013,0.074703857,0.341662586,1.270217419,0.800840318,0.262264013,1.225710034,0.829212010,2.664938927,0.095341459
495,-13.228642464,-8.052602768,2.643983841,-2.638704062,-1.606244564,0.527392805,0.792717218,2.642877340,1.585967302,0.530476987,2.506269932,1.685619950,5.319583893,0.312029123
498,34.819816589,-3.784459591,29.493877411,6.945474148,-0.754882395,5.883114338,6.139201164,-6.948284149,0.755457640,6.122970104,-6.993549824,0.759315014,8.114850998,0.048242182
499,-17.601758957,-3.751190662,-5.311530113,-3.511005163,-0.748246253,-1.059485555,-0.789138675,3.517593861,0.721180499,-1.115869999,3.432199955,0.791011989,5.161118507,0.344850570
502,-48.856246948,-3.110410929,29.079164505,-9.745306969,-0.620430529,5.800391674,6.079672813,9.742631912,0.625909328,6.053040028,9.780980110,0.650216997,19.603609085,0.052637938
503,8.590311050,-4.994652748,-18.771472931,1.713500738,-0.996278405,-3.744326830,-3.482128859,-1.703344822,0.955593884,-2.768049955,-1.065479994,0.868835986,6.431979656,0.961408913
505,-33.494426727,-4.948811531,6.234876633,-6.681099892,-0.987134516,1.243664622,1.517213106,6.684490204,0.971332610,1.413890004,6.796989918,1.006180048,11.232892036,0.156672254
506,-13.191807747,-3.451440334,4.323725700,-2.631356716,-0.688455343,0.862449229,1.131850958,2.635360241,0.669678450,0.807092011,2.465399981,0.732419014,4.667615891,0.371875316
509,21.368907928,-3.724674702,27.257846832,4.262434483,-0.742957115,5.437095642,5.696872711,-4.264639854,0.742391884,5.671710014,-4.289780140,0.747560978,6.046300411,0.035943218
512,-6.471122742,-8.646807671,33.194610596,-1.290788412,-1.724770069,6.621295929,6.884201050,1.286668181,1.731226563,6.840340137,1.295279980,1.728870034,9.958502769,0.044760428
514,0.055854797,-5.880156517,-9.497172356,0.011141300,-1.172908902,-1.894391418,-1.630696416,-0.003548884,1.141005278,-1.501829982,0.108612999,1.119779944,3.607853889,0.172155052
515,-43.582725525,-5.727753639,43.285179138,-8.693402290,-1.142509341,8.634051323,8.909551620,8.686726570,1.160280347,9.067150116,8.874130249,1.208850026,21.700319290,0.249632597
516,-40.564117432,-3.534320831,25.859561920,-8.091283798,-0.704987466,5.158181190,5.434854507,8.089454651,0.707080781,5.377049923,8.120719910,0.707928002,16.706102371,0.065723695
517,-38.568668365,-7.300851345,22.244495392,-7.693253517,-1.456293464,4.437087059,4.709879875,7.692170143,1.455039501,4.650929928,7.716810226,1.462870002,15.664311409,0.064370386
518,16.725887299,-7.308343887,32.756603241,3.336296082,-1.457787991,6.533926964,6.791759491,-3.340210199,1.462396622,6.780819893,-3.360610008,1.468449950,6.414400101,0.023926340
519,0.536210895,-8.996573448,9.950759888,0.106957451,-1.794537544,1.984868169,2.245620489,-0.104814552,1.779887438,2.194570065,-0.107450001,1.803310037,2.690233231,0.056229081
520,-30.882003784,-7.081478119,-0.987743378,-6.160002232,-1.412535310,-0.197024181,0.073938325,6.165213585,1.390143394,0.142449006,6.007239819,1.371430039,9.860730171,0.173203960
521,-27.302288055,-5.897152901,27.516124725,-5.445960045,-1.176299214,5.488614082,5.759601593,5.443540573,1.179025173,5.708950043,5.466060162,1.181110024,13.678726196,0.055471234
526,-23.993963242,-8.875946045,45.423782349,-4.786051750,-1.770476103,9.060636520,9.328043938,4.778608322,1.788908124,9.310029984,4.817080021,1.783349991,17.177145004,0.042842351
532,12.267902374,-4.810381889,15.068752289,2.447066307,-0.959522069,3.005748987,3.267044544,-2.446045637,0.948691428,3.222879887,-2.461040020,0.964955986,2.649769783,0.049395185
533,4.084550381,-7.471686840,26.866041183,0.814741194,-1.490369916,5.358942509,5.620056152,-0.817075729,1.490537643,5.589980125,-0.819218993,1.499119997,6.176696777,0.031349927
534,-35.202713013,-4.218710423,-17.724912643,-7.021850109,-0.841501951,-3.535570621,-3.260859966,7.031761169,0.804507971,-3.308310032,7.013259888,0.840592980,9.728231430,0.062417418
539,-16.979125977,-8.626825333,-13.676567078,-3.386809349,-1.720784187,-2.728051186,-2.462189436,3.395358324,1.686232567,-2.307339907,3.373029947,1.664890051,6.812497616,0.157900080
540,35.961830139,-7.021674633,23.792861938,7.173270226,-1.400606394,4.745938301,4.998850822,-7.174739838,1.396034837,4.972109795,-7.212860107,1.408159971,7.054655552,0.048117112
541,1.257020950,-0.908337712,-8.506956100,0.250736713,-0.181185216,-1.696874022,-1.429084897,-0.243104517,0.150096327,-1.081279993,0.099368103,0.153688997,2.297294617,0.488127679
542,-50.664894104,-5.916448593,1.378453255,-10.106076241,-1.180148125,0.274958700,0.552293777,10.110715866,1.161108255,0.705820024,9.795760155,1.136010051,15.430783272,0.351279557
544,-22.683452606,-3.832364798,-8.265441895,-4.524645805,-0.764437973,-1.648699403,-1.377046108,4.532027245,0.735065937,-1.441820025,4.484059811,0.767531991,6.548947811,0.086894073
548,35.793823242,-7.266109467,33.266761780,7.139758110,-1.449363589,6.635687828,6.888407707,-7.143803596,1.453224778,6.896830082,-7.212220192,1.462159991,7.748219967,0.069509752
549,-33.114601135,-0.519204199,32.368881226,-6.605336189,-0.103565142,6.456588268,6.733916283,6.601935387,0.110982254,6.677460194,6.626719952,0.105690002,16.188371658,0.061883539
550,-1.226005316,-3.898939133,49.069931030,-0.244550049,-0.777717471,9.787930489,10.053606987,0.236433059,0.797966957,9.814189911,0.256965011,0.751863003,13.560949326,0.244678706
555,5.241515160,-1.053509474,-19.754993439,1.045519829,-0.210142478,-3.940508842,-3.673900366,-1.034855247,0.168802410,-3.234790087,-0.698266029,0.181943998,5.962711811,0.553428292
556,-11.579550743,-3.769713640,46.424758911,-2.309761524,-0.751941025,9.260300636,9.528893471,2.302365541,0.770491302,9.444970131,2.301189899,0.747304022,14.831265450,0.087075599
557,-43.494346619,-1.718304157,-22.008155823,-8.675773621,-0.342748404,-4.389945030,-4.110762596,8.686995506,0.302473813,-3.894910097,8.459939957,0.334522009,11.075404167,0.314918429
561,-32.188835144,-1.760264039,-11.176194191,-6.420674801,-0.351118118,-2.229304314,-1.953235626,6.428969383,0.319761276,-1.969689965,6.386310101,0.348951995,8.476532936,0.054246269
562,40.134418488,-9.371826172,38.815956116,8.005572319,-1.869388819,7.742579937,7.992243767,-8.011246681,1.877905846,8.174300194,-8.369440079,1.943400025,8.712614059,0.407107562
564,-8.204238892,-4.310052872,36.942596436,-1.636491299,-0.859721959,7.368902683,7.636123657,1.631625533,0.869628489,7.539879799,1.626760006,0.852838993,11.525947571,0.097818404
568,8.945458412,-2.812320948,-0.533971310,1.784341693,-0.560970843,-0.106510721,0.157492250,-1.778980732,0.536482096,0.113889001,-1.780380011,0.555671990,2.171602488,0.047659766
569,-41.711067200,-4.874467850,15.519296646,-8.320064545,-0.972305238,3.095618486,3.371431589,8.320947647,0.965275228,3.304209948,8.363940239,0.984447002,15.058096886,0.082065031
571,17.596984863,-9.570552826,25.880735397,3.510052919,-1.909028649,5.162404537,5.418005943,-3.512247801,1.907465100,5.391749859,-3.530019999,1.919790030,4.084475994,0.034016714
573,1.112555504,-7.112347603,12.979457855,0.221920341,-1.418692827,2.588999510,2.851264954,-0.220479593,1.406702757,2.802259922,-0.223019004,1.425969958,3.072527647,0.052717801
577,9.762743950,-1.225921154,-21.078186035,1.947364807,-0.244533271,-4.204444885,-3.939207315,-1.936352134,0.201731682,-3.439229965,-1.498569965,0.209491998,7.076076031,0.664598227
578,-15.017656326,-3.839666843,2.702122688,-2.995556831,-0.765894532,0.538989723,0.808542907,2.999974489,0.745790243,0.756760001,2.984420061,0.766660988,5.310044765,0.057956859
579,-32.708686829,-5.334276199,34.132961273,-6.524369240,-1.064022779,6.808467865,7.081400871,6.520194054,1.072973013,7.012169838,6.520740032,1.065459967,16.545351028,0.069639646
581,-17.275043488,-0.045767568,19.342662811,-3.445835590,-0.009129211,3.858261585,4.131761551,3.445988894,0.003968732,4.073349953,3.459320068,0.009248730,9.131440163,0.060145769
582,3.813614845,-6.102266312,36.732444763,0.760697961,-1.217212915,7.326983929,7.589366913,-0.765614986,1.226171970,7.521500111,-0.754325986,1.211619973,9.128000259,0.070321441
585,-44.587169647,-3.712012529,0.508281708,-8.893757820,-0.740431428,0.101386443,0.379042298,8.898769379,0.720239580,0.312860012,8.915869713,0.743232012,13.357316971,0.072119124
586,-31.571500778,-5.069139481,33.134666443,-6.297535896,-1.011136174,6.609338760,6.882203102,6.293647766,1.019127846,6.827569962,6.313560009,1.015589952,16.037755966,0.058256280
588,1.625836015,-0.931706667,23.364192963,0.324303895,-0.185846597,4.660432339,4.928031921,-0.325288296,0.183069021,4.921440125,-0.328532994,0.188298002,6.415138245,0.009017876
590,-23.487409592,-8.111650467,47.720283508,-4.685009956,-1.618022799,9.518716812,9.786661148,4.676992416,1.638466120,9.778479576,4.720170021,1.632030010,17.651205063,0.044414718
591,-11.983380318,-4.392065048,7.172263145,-2.390312910,-0.876080811,1.430644155,1.698877215,2.393488646,0.859758317,1.628309965,2.383960009,0.875545979,5.204357147,0.072936833
592,-45.125267029,-6.966702461,33.192810059,-9.001091957,-1.389641166,6.620936871,6.895773888,8.997067451,1.398534417,6.783699989,8.857919693,1.370429993,19.538167953,0.180866018
596,-14.890583038,-3.223298073,-3.497767448,-2.970209599,-0.642948031,-0.697696149,-0.427615881,2.976341248,0.617325008,-0.801119983,2.846450090,0.689716995,4.336561203,0.402016938
599,-19.027118683,-2.674786091,3.806234360,-3.795320272,-0.533536911,0.759225786,1.030894876,3.799510479,0.514669061,0.011360600,3.520279884,0.666387975,5.561732769,1.067913175
603,-20.702213287,-6.972526550,16.845008850,-4.129449844,-1.390802860,3.360057116,3.628329039,4.129849434,1.383623719,3.573899984,4.146440029,1.396610022,9.688022614,0.058364492
604,13.037685394,-1.111655712,47.754474640,2.600614071,-0.221740857,9.525537491,9.789844513,-2.608200073,0.239927918,9.816450119,-2.622349977,0.219540000,12.018019676,0.036383312
605,-12.674938202,-2.541707993,34.560592651,-2.528257132,-0.506991923,6.893766880,7.163772583,2.524143696,0.515065908,7.094069958,2.526230097,0.506778002,11.940822601,0.070224628
607,2.697868347,-0.342001021,-9.468128204,0.538141131,-0.068218604,-1.888598084,-1.620692372,-0.530213773,0.036185578,-1.533169985,-0.432455987,0.050611898,2.860687733,0.132003307
608,6.517086506,-3.393628836,40.312339783,1.299956679,-0.676923752,8.041062355,8.305116653,-1.305673480,0.688900709,8.353289604,-1.318989992,0.688301027,10.209057808,0.049983222
610,0.971544266,-9.903463364,-10.090092659,0.193792969,-1.975433946,-2.012660742,-1.752788544,-0.186288670,1.942937493,-1.366320014,0.149868995,1.796100020,4.632226467,0.532842577
612,8.791366577,-6.708506584,43.001663208,1.753605127,-1.338139057,8.577498436,8.837985039,-1.760253191,1.352357030,8.866809845,-1.770720005,1.353080034,10.147760391,0.030674849
616,-32.515663147,-1.630900383,-13.859270096,-6.485867023,-0.325314075,-2.764494658,-2.488216877,6.494894028,0.291592747,-2.497380018,6.448019981,0.323116988,8.445082664,0.057226893
617,-1.060076714,-8.778986931,1.047453403,-0.211452439,-1.751135707,0.208934486,0.470330715,0.216015145,1.728671193,0.428741992,0.202463999,1.746659994,2.567294359,0.047295373
619,2.669448853,-6.475693226,36.596488953,0.532472312,-1.291700006,7.299865246,7.562225342,-0.537375927,1.300609469,7.728750229,-0.552730978,1.350530028,9.366273880,0.174523294
621,2.131803989,-7.122327805,43.941692352,0.425228804,-1.420683622,8.765005112,9.026919365,-0.432158023,1.436155915,9.062210083,-0.424277008,1.439800024,11.368768692,0.036343154
622,-17.480442047,-9.256536484,-0.341084480,-3.486806393,-1.846392035,-0.068035781,0.197372705,3.491711378,1.823726416,0.091515802,3.451430082,1.863430023,6.678462982,0.120019346
624,4.532895088,-2.548828840,42.205810547,0.904172063,-0.508412361,8.418750763,8.684087753,-0.910348952,0.522199333,8.718660355,-0.911081016,0.514209986,11.122506142,0.035491269
627,-25.866970062,-8.167287827,15.219997406,-5.159658432,-1.629120708,3.035917759,3.304525614,5.160422325,1.620819807,3.247060061,5.178500175,1.635319948,10.907716751,0.061962511
628,-34.866600037,-3.264008760,19.835979462,-6.954805851,-0.651068568,3.956662893,4.232050896,6.954623222,0.647448301,4.169350147,6.976840019,0.655665994,13.886267662,0.067026123
629,11.468159676,-6.703563213,20.074136734,2.287542343,-1.337153077,4.004168034,4.263985634,-2.287992001,1.330818892,4.228209972,-2.301300049,1.345160007,3.430173874,0.040775847
630,-18.221006393,-2.362505198,32.522018433,-3.634526014,-0.471246541,6.487134457,6.758801460,3.630973577,0.477857888,6.717740059,3.653990030,0.474570990,12.662461281,0.047186859
631,-10.236017227,-0.911284208,-16.106632233,-2.041768074,-0.181772947,-3.212773800,-2.941867352,2.051451921,0.144651636,-2.994740009,1.983340025,0.175000995,4.131935120,0.091410242
632,0.107652165,-0.243933141,31.872581482,0.021473270,-0.048657101,6.357592106,6.626194954,-0.024715446,0.053540811,7.301589966,-0.021563800,0.056774098,9.628142357,0.675410092
